9004	1
2472	2
88	3
2893	4
157	5
9848	6
1095	7
7986	8
3264	9
2765	10
7656	11
107	12
1532	13
3208	14
3989	15
6611	16
7063	17
8911	18
5003	19
9906	20
84	21
3632	22
8439	23
3256	24
9323	25
6916	26
3078	27
1887	28
9469	29
7607	30
6950	31
739	32
1676	33
4080	34
7945	35
1755	36
6176	37
8084	38
783	39
8563	40
5964	41
8431	42
239	43
9720	44
8018	45
9642	46
4036	47
7651	48
8027	49
9290	50
8224	51
5607	52
6772	53
1007	54
942	55
7228	56
3482	57
8650	58
2851	59
6208	60
6706	61
7209	62
8875	63
4531	64
4544	65
8557	66
9553	67
7424	68
6045	69
6789	70
2582	71
8268	72
3900	73
9334	74
6785	75
1625	76
9429	77
6006	78
4511	79
5789	80
430	81
7108	82
287	83
9533	84
6791	85
527	86
8956	87
481	88
5646	89
4879	90
6595	91
4502	92
7197	93
6077	94
8748	95
5421	96
5162	97
1214	98
4015	99
5120	100
7967	101
2115	102
5358	103
1849	104
9373	105
7902	106
7012	107
1204	108
1064	109
5123	110
583	111
9891	112
4325	113
7445	114
1830	115
9730	116
6280	117
6583	118
4484	119
9083	120
115	121
4247	122
4116	123
5985	124
4998	125
9385	126
6745	127
854	128
8643	129
2119	130
2318	131
2486	132
2226	133
1860	134
2463	135
6229	136
790	137
2584	138
8505	139
4843	140
2201	141
2968	142
2333	143
7699	144
7006	145
2529	146
829	147
4657	148
2361	149
5272	150
8753	151
7686	152
6527	153
4289	154
5094	155
1577	156
8485	157
8973	158
1670	159
9282	160
346	161
5096	162
1236	163
1411	164
3234	165
728	166
7144	167
1190	168
468	169
6465	170
6286	171
6099	172
9859	173
3127	174
7784	175
6340	176
4087	177
2409	178
5892	179
9873	180
3297	181
2320	182
6287	183
4972	184
217	185
8187	186
6862	187
8490	188
4470	189
2135	190
2286	191
1311	192
9863	193
8761	194
6688	195
4153	196
2246	197
8149	198
5558	199
7071	200
9050	201
4952	202
4757	203
2673	204
136	205
5755	206
3138	207
3389	208
4725	209
6964	210
8616	211
4020	212
7994	213
6714	214
9071	215
3394	216
7495	217
6815	218
5190	219
3315	220
4309	221
6690	222
1877	223
8852	224
4506	225
8155	226
4982	227
1913	228
6930	229
9708	230
2313	231
7903	232
8645	233
4530	234
8368	235
8994	236
9752	237
1109	238
9158	239
9644	240
9299	241
6880	242
3561	243
8082	244
7021	245
3251	246
7702	247
8685	248
3033	249
6639	250
7766	251
2414	252
6792	253
1481	254
3853	255
2708	256
6378	257
2001	258
7104	259
6768	260
6462	261
2304	262
2939	263
7988	264
9800	265
1482	266
1925	267
1510	268
4978	269
6349	270
8222	271
8663	272
8933	273
4206	274
979	275
1870	276
4491	277
6633	278
6200	279
5436	280
6150	281
5935	282
4974	283
171	284
6850	285
2076	286
5671	287
8113	288
1119	289
5484	290
6895	291
2902	292
8929	293
1533	294
4130	295
7984	296
3380	297
5574	298
7417	299
5055	300
5243	301
3262	302
6960	303
2287	304
221	305
5582	306
4425	307
9846	308
7971	309
1409	310
306	311
2220	312
4709	313
6723	314
4193	315
9735	316
5547	317
8554	318
2676	319
5165	320
7500	321
134	322
5941	323
7697	324
8865	325
7322	326
1508	327
879	328
7787	329
6453	330
2588	331
3053	332
8960	333
8900	334
4902	335
8986	336
1525	337
4320	338
4051	339
6027	340
3137	341
8591	342
372	343
8998	344
3633	345
2875	346
2330	347
880	348
8122	349
9829	350
3708	351
112	352
6178	353
591	354
5654	355
967	356
5916	357
9057	358
7606	359
9361	360
7001	361
1563	362
8226	363
1096	364
6641	365
5837	366
5009	367
6893	368
9315	369
9711	370
9433	371
6140	372
1496	373
2965	374
3476	375
8552	376
2689	377
7357	378
8727	379
5480	380
3041	381
4750	382
1122	383
6896	384
3268	385
7240	386
7354	387
96	388
1083	389
6715	390
6441	391
9841	392
8382	393
3077	394
928	395
7037	396
4338	397
1880	398
2736	399
2720	400
4465	401
9786	402
7268	403
4012	404
6816	405
8285	406
1824	407
4563	408
6684	409
8798	410
7248	411
7153	412
3088	413
2338	414
1953	415
1743	416
7485	417
2637	418
3688	419
6218	420
3720	421
5811	422
6613	423
8823	424
3974	425
6839	426
494	427
2557	428
7796	429
1536	430
9184	431
5443	432
8081	433
844	434
1683	435
5351	436
7306	437
1475	438
3907	439
279	440
8002	441
4155	442
5388	443
1686	444
47	445
2397	446
1085	447
7396	448
9422	449
9529	450
191	451
2339	452
4084	453
886	454
5573	455
492	456
8337	457
2889	458
3832	459
7503	460
1624	461
1564	462
7668	463
6751	464
1813	465
7054	466
3877	467
6729	468
3656	469
9013	470
502	471
8270	472
7032	473
7797	474
7446	475
8057	476
7658	477
470	478
10	479
5604	480
3572	481
2515	482
3913	483
8694	484
521	485
7361	486
5791	487
5799	488
3760	489
4504	490
1112	491
6589	492
4380	493
8983	494
2052	495
4149	496
3667	497
3442	498
9640	499
1653	500
8762	501
7132	502
8428	503
7285	504
1429	505
5419	506
6499	507
5504	508
769	509
9165	510
2610	511
864	512
4413	513
7889	514
5377	515
2422	516
2967	517
5281	518
6629	519
1716	520
9546	521
2234	522
9162	523
177	524
9766	525
7143	526
2481	527
9760	528
9838	529
5670	530
9505	531
4854	532
9247	533
189	534
6638	535
9519	536
3169	537
5929	538
6129	539
4429	540
9530	541
1711	542
7752	543
4293	544
8611	545
681	546
8655	547
4815	548
4814	549
1346	550
4069	551
4462	552
7218	553
1900	554
20	555
333	556
4856	557
6897	558
6120	559
3698	560
2884	561
2351	562
3384	563
168	564
3294	565
8768	566
5435	567
1063	568
281	569
3419	570
1666	571
8923	572
7506	573
6794	574
125	575
9749	576
9566	577
588	578
2766	579
5521	580
2399	581
2701	582
3675	583
7644	584
3120	585
405	586
7162	587
8686	588
7577	589
4237	590
7481	591
698	592
6822	593
4137	594
7052	595
3279	596
69	597
7551	598
6507	599
7045	600
3326	601
8620	602
2758	603
1778	604
8186	605
8294	606
8619	607
5510	608
901	609
3580	610
2547	611
1868	612
5412	613
4122	614
7931	615
3450	616
7064	617
644	618
7757	619
9389	620
5426	621
2705	622
9320	623
8458	624
5144	625
4928	626
3341	627
5734	628
1485	629
2672	630
2100	631
1689	632
1523	633
2343	634
421	635
7887	636
6548	637
3309	638
5171	639
3015	640
2223	641
5219	642
9203	643
4438	644
9250	645
1428	646
3371	647
3024	648
3323	649
9337	650
4236	651
3069	652
1374	653
2141	654
9149	655
2993	656
4081	657
4901	658
6806	659
6553	660
8006	661
936	662
2677	663
2249	664
4663	665
4668	666
5456	667
4107	668
9412	669
5474	670
6769	671
3363	672
5988	673
5989	674
4794	675
2533	676
2509	677
3915	678
487	679
6333	680
712	681
2805	682
7375	683
870	684
6468	685
7737	686
8094	687
9575	688
6057	689
4608	690
2368	691
776	692
2817	693
1599	694
1223	695
9093	696
3819	697
4298	698
5712	699
2206	700
713	701
3164	702
7011	703
908	704
90	705
8780	706
1798	707
9300	708
977	709
3460	710
7617	711
9034	712
1692	713
633	714
4495	715
2037	716
9552	717
3488	718
64	719
5216	720
6716	721
4946	722
3154	723
4627	724
4178	725
7891	726
9099	727
5903	728
4613	729
7433	730
3795	731
9029	732
8625	733
3397	734
8631	735
7932	736
8654	737
6911	738
6012	739
386	740
1182	741
8401	742
9259	743
1662	744
3987	745
5018	746
7359	747
862	748
9726	749
8025	750
5509	751
1520	752
4601	753
4268	754
8783	755
8676	756
2008	757
2091	758
4202	759
7237	760
3433	761
1027	762
310	763
3941	764
9794	765
853	766
6554	767
1	768
1780	769
4255	770
9626	771
2969	772
818	773
1933	774
7589	775
1167	776
9455	777
1654	778
8756	779
3535	780
4217	781
756	782
8586	783
8924	784
3289	785
4844	786
8623	787
4315	788
68	789
8298	790
9118	791
7449	792
315	793
2746	794
795	795
5777	796
6636	797
9424	798
5792	799
7338	800
6301	801
6375	802
4571	803
9018	804
7521	805
8766	806
9054	807
8873	808
7605	809
8737	810
2544	811
1368	812
1403	813
6760	814
4144	815
1700	816
2168	817
5432	818
1526	819
6900	820
5516	821
1165	822
2598	823
118	824
3657	825
6944	826
5391	827
3938	828
3497	829
3772	830
706	831
6835	832
8301	833
9062	834
2725	835
894	836
6413	837
1540	838
7670	839
9043	840
5245	841
1866	842
1928	843
2125	844
1084	845
6265	846
1	847
8021	848
4501	849
419	850
7581	851
7224	852
8228	853
1694	854
5524	855
6993	856
8615	857
999	858
8353	859
1494	860
7751	861
5788	862
3638	863
2636	864
2375	865
7758	866
3856	867
2857	868
3603	869
9556	870
3886	871
3052	872
4265	873
2907	874
9478	875
13	876
1362	877
5717	878
6081	879
4128	880
3098	881
3929	882
1447	883
3966	884
1802	885
555	886
2428	887
7294	888
6276	889
7283	890
656	891
891	892
4533	893
165	894
9929	895
7255	896
3322	897
7501	898
2665	899
1652	900
693	901
6891	902
7089	903
2165	904
8622	905
7911	906
2674	907
4120	908
8121	909
4161	910
3860	911
4113	912
5145	913
2900	914
6648	915
6377	916
6713	917
2327	918
6160	919
3324	920
6224	921
5798	922
3425	923
7308	924
6546	925
5106	926
8856	927
5887	928
8908	929
9417	930
9151	931
6472	932
6296	933
6824	934
4875	935
5030	936
4638	937
9456	938
752	939
9472	940
9355	941
6861	942
1351	943
8319	944
5223	945
4142	946
7723	947
4063	948
9481	949
7431	950
5185	951
9016	952
391	953
9268	954
3373	955
3406	956
7826	957
8556	958
5350	959
345	960
77	961
1044	962
8003	963
6843	964
9895	965
8498	966
7116	967
913	968
1033	969
4196	970
613	971
3313	972
7411	973
9683	974
9112	975
3864	976
9095	977
1985	978
6115	979
7550	980
4075	981
8674	982
8637	983
504	984
5102	985
4260	986
5225	987
3742	988
3355	989
9819	990
8045	991
5879	992
183	993
8069	994
5133	995
242	996
9501	997
5625	998
6899	999
3706	1000
7739	1001
484	1002
2608	1003
7755	1004
387	1005
5316	1006
1416	1007
1950	1008
144	1009
9032	1010
3779	1011
5476	1012
3695	1013
8592	1014
9448	1015
1799	1016
8066	1017
624	1018
2348	1019
4836	1020
3881	1021
5691	1022
2982	1023
5648	1024
7092	1025
7309	1026
404	1027
3960	1028
54	1029
3653	1030
5068	1031
5550	1032
8236	1033
5014	1034
2580	1035
2926	1036
8938	1037
6241	1038
381	1039
6094	1040
8181	1041
8567	1042
3510	1043
7817	1044
8434	1045
4876	1046
3220	1047
2380	1048
2987	1049
3258	1050
5262	1051
6242	1052
9152	1053
5927	1054
4463	1055
7884	1056
8379	1057
3303	1058
3527	1059
1996	1060
4867	1061
4909	1062
6044	1063
2324	1064
4270	1065
1179	1066
9408	1067
2163	1068
7910	1069
8843	1070
4482	1071
467	1072
5668	1073
8459	1074
6505	1075
4546	1076
6967	1077
6708	1078
2992	1079
6679	1080
5258	1081
6023	1082
7848	1083
6107	1084
8878	1085
6730	1086
7584	1087
4379	1088
3511	1089
877	1090
6000	1091
5264	1092
1707	1093
9129	1094
9489	1095
3407	1096
1354	1097
5289	1098
1622	1099
4845	1100
4723	1101
76	1102
37	1103
4238	1104
1113	1105
4674	1106
55	1107
7807	1108
8156	1109
9609	1110
997	1111
5208	1112
1	1113
1217	1114
8863	1115
5478	1116
4497	1117
2615	1118
9612	1119
8835	1120
6130	1121
3254	1122
4267	1123
6532	1124
9849	1125
5661	1126
2848	1127
292	1128
3828	1129
4229	1130
9788	1131
8816	1132
5996	1133
2597	1134
511	1135
1011	1136
8449	1137
7017	1138
3553	1139
6811	1140
7790	1141
3948	1142
7615	1143
2733	1144
5267	1145
4110	1146
8993	1147
7014	1148
32	1149
3269	1150
7416	1151
1298	1152
8597	1153
4203	1154
2954	1155
3517	1156
5054	1157
8807	1158
3085	1159
4121	1160
5180	1161
1315	1162
7647	1163
6282	1164
1665	1165
483	1166
6757	1167
3333	1168
1234	1169
6033	1170
1239	1171
5633	1172
4117	1173
3331	1174
5444	1175
8693	1176
9666	1177
4346	1178
8429	1179
7210	1180
6388	1181
5540	1182
672	1183
9696	1184
5139	1185
6570	1186
3939	1187
7284	1188
5268	1189
2334	1190
632	1191
7756	1192
2254	1193
6029	1194
6257	1195
4124	1196
1092	1197
987	1198
5718	1199
36	1200
2298	1201
6068	1202
192	1203
3875	1204
